ort_id;Ortschaft;str_id;Strasse
1668;Neubrandenburg;1307110701004;John-Schehr-Straße
1668;Neubrandenburg;1307110701005;Joliot-Curie-Straße
1668;Neubrandenburg;1307110701017;Jorg-Brücke-Straße
1668;Neubrandenburg;1307110701014;Josef-Alterdinger-Straße
1668;Neubrandenburg;1307110701012;Joseph-Haas-Straße
1668;Neubrandenburg;1307110701016;Joseph-Haydn-Weg
1668;Neubrandenburg;1307110701006;Juri-Gagarin-Ring
1668;Neubrandenburg;1307110701007;Justus-von-Liebig-Straße
1668;Neubrandenburg;1307110701132;Kamillenweg
1668;Neubrandenburg;1307110701122;Kapellenweg
1668;Neubrandenburg;1307110701130;Karl-Millöcker-Straße
1668;Neubrandenburg;1307110701138;Karlshagener Straße
1668;Neubrandenburg;1307110701125;Karl-Wendt-Straße
1668;Neubrandenburg;1307110701103;Kastanienweg
1668;Neubrandenburg;1307110701104;Katharinenstraße
1668;Neubrandenburg;1307110701105;Keplerstraße
1668;Neubrandenburg;1307110701137;Kessinerstraße
1668;Neubrandenburg;1307110701106;Kiefernweg
1668;Neubrandenburg;1307110701126;Kieselweg
1668;Neubrandenburg;1307110701107;Kiesseestraße
1668;Neubrandenburg;1307110701108;Kirschenallee
1668;Neubrandenburg;1307110701139;Kleine Fischerstraße
1668;Neubrandenburg;1307110701110;Kleine Wollweberstraße
1668;Neubrandenburg;1307110701111;Kleiststraße
1668;Neubrandenburg;1307110701121;Klosterstraße
1668;Neubrandenburg;1307110701112;Kopernikusstraße
1668;Neubrandenburg;1307110701133;Koserower Straße
1668;Neubrandenburg;1307110701113;Koszaliner Straße
1668;Neubrandenburg;1307110701114;Krähenwinkel
1668;Neubrandenburg;1307110701115;Krämerstraße
1668;Neubrandenburg;1307110701116;Kranichstraße
1668;Neubrandenburg;1307110701123;Kreuzgang
1668;Neubrandenburg;1307110701127;Krokusweg
1668;Neubrandenburg;1307110701117;Krügerkamp
1668;Neubrandenburg;1307110701131;Kruseshofer Straße
1668;Neubrandenburg;1307110701129;Kuhdamm
1668;Neubrandenburg;1307110701119;Kurze Straße
1668;Neubrandenburg;1307110701118;Küssower Straße
1668;Neubrandenburg;1307110701218;Lavendelstraße
1668;Neubrandenburg;1307110701201;Leibnizstraße
1668;Neubrandenburg;1307110701220;Leppiner Straße
1668;Neubrandenburg;1307110701203;Lerchenstraße
1668;Neubrandenburg;1307110701204;Lessingstraße
1668;Neubrandenburg;1307110701216;Lilienweg
